ID,TR_1_EventInd,TR_2_EventInd,TR_3_EventInd,feature_10_A,feature_10_B,feature_10_F,feature_10_G,feature_1_A,feature_1_B,feature_1_C,feature_1_D,feature_1_E,feature_1_F,feature_1_G,feature_2_A,feature_2_B,feature_2_C,feature_2_D,feature_2_E,feature_2_F,feature_2_G,feature_3_A,feature_3_B,feature_3_C,feature_3_D,feature_3_E,feature_3_F,feature_3_G,feature_4_A,feature_4_B,feature_4_C,feature_4_E,feature_4_F,feature_4_G,feature_5_A,feature_5_B,feature_5_C,feature_5_D,feature_5_E,feature_5_F,feature_5_G,feature_6_A,feature_6_B,feature_6_C,feature_6_D,feature_6_E,feature_6_F,feature_6_G,feature_7_A,feature_7_B,feature_7_C,feature_7_D,feature_7_E,feature_7_F,feature_7_G,feature_8_A,feature_8_B,feature_8_C,feature_8_D,feature_8_E,feature_8_F,feature_8_G,feature_9_A,feature_9_B,feature_9_C,feature_9_D,feature_9_E,feature_9_F,feature_9_G,feature_X_A,feature_X_B,feature_X_C,feature_X_D,index_1,index_2,index_3,Target
2392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.022,0.1195965041645645,-1.1321383446796642,,,,0
2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.033,-1.672386382570208,-1.8086305751952128,,,,1
2394,,,,1.0,0.026,0.0,2.0,1.0,0.008,-0.9110205457635694,-1.1039724020998567,172.68171429285715,0.0,2.0,1.0,0.014,-0.91994682459212,0.9254375183640084,52.31649992142857,0.0,2.0,1.0,0.016,-0.6998354005135412,-1.522062713471431,189.4295721714286,1.0,2.0,0.0,0.008,1.2232916274575287,128.15964265,1.0,0.0,1.0,0.03,-1.1425116842140013,0.0818298516260872,201.02942837857145,0.0,2.0,1.0,0.012,-1.2784898189793537,-1.1870901841203343,320.28107085,0.0,1.0,1.0,0.009,-0.8946615833309843,-0.9891310220799432,416.4365014,0.0,1.0,0.0,0.024,0.1233205132866536,-1.026498540202136,280.5378811642857,1.0,2.0,1.0,0.045,1.6860244953539285,-0.3730805742060978,5.121642857142857,1.0,3.0,0,0.027,-1.0164687637175158,0.4228577359025984,,,,0
2395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.042,-0.1290679252277401,-1.1858832484072972,,,,1
2396,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.061,-1.1049099513936242,-1.259219617557639,,,,1
2397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.004,0.5251333214786919,107.96113572142858,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.019,0.3951509954839753,-0.0995632339244307,,,,1
2398,,,,1.0,0.043,0.0,1.0,0.0,0.006,0.3624818621519677,-1.2628070956762063,180.67571430714284,0.0,0.0,0.0,0.016,0.4461218402514835,1.0094057410316442,49.00857140714285,0.0,0.0,0.0,0.029,-1.1141463010059771,0.6058195448716839,182.05042866428573,0.0,0.0,0.0,0.006,0.0340052907656202,141.34372929285712,1.0,2.0,1.0,0.027,1.5828665114879763,1.8439617086748907,389.3213579428572,1.0,3.0,0.0,0.017,1.4738556236635532,-0.3158076800882833,352.7621429571428,1.0,0.0,0.0,0.014,1.0964685833785002,-0.4552945248764063,430.76978694285714,1.0,0.0,0.0,0.033,0.6372809231984041,-0.3614112677778828,229.09864242142856,1.0,0.0,0.0,0.042,-0.8249339263511586,-0.610121575267501,4.235785714285714,0.0,0.0,0,0.014,-1.606045469107866,-0.4262809761337764,,,,1
2399,,,,0.0,0.016,0.0,0.0,0.0,0.004,0.0479415509488691,-0.4380539568652779,123.7222144642857,1.0,1.0,0.0,0.022,-1.1097429128617675,0.4711566280378674,57.22228573571429,0.0,0.0,0.0,0.028,-0.7383631770572462,-0.1294613811428695,151.65421482142858,0.0,0.0,0.0,0.005,1.4602985898178074,,0.0,3.0,0.0,0.039,-1.5353461494380096,-0.3998729602868804,53.45142859285714,1.0,0.0,0.0,0.029,-1.0536847086770953,-0.3090747798130002,157.68335714285715,0.0,0.0,0.0,0.027,-0.8372845602764731,1.296877425480055,264.90135602142857,0.0,0.0,0.0,0.046,0.3867024169710741,0.1611159648091653,21.921342735714287,0.0,0.0,0.0,0.059,0.2042066391638839,-0.0772966488200274,3.6232142857142855,1.0,0.0,0,0.041,-1.144634053634793,-1.8139492057525235,,,,1
2400,,,,1.0,0.015,0.0,4.0,0.0,0.015,-0.6087397007715002,-0.1493512730039036,110.46114278571427,1.0,0.0,0.0,0.009,0.3628124176489209,-0.0001120699630969,40.00007147857143,1.0,0.0,1.0,0.011,1.3209657000817996,0.4325399900669203,109.77842835714286,1.0,1.0,0.0,0.021,0.2429453020138963,117.30952845714286,0.0,0.0,0.0,0.017,0.0400123133757339,-1.1477083625367404,7.758374999999999,1.0,0.0,0.0,0.015,-1.103411897243784,1.817586855904908,108.08335734285714,1.0,0.0,1.0,0.007,0.8058844350943476,0.6014819024890643,201.19264255,1.0,0.0,1.0,0.033,0.1871860656173138,-0.9208598909965954,14.373866707142858,1.0,1.0,1.0,0.032,0.2164791936832813,-0.4651002718518522,2.5782857142857147,0.0,1.0,0,0.013,1.651598245107481,0.0618549484746504,,,,1
2401,,,,0.0,0.032,0.0,0.0,1.0,0.005,-0.1889733866028888,-0.5176983762677827,172.84999942142858,1.0,2.0,1.0,0.008,-0.5879698933504349,-0.537170424419942,50.02885712142857,1.0,1.0,1.0,0.014,-0.943892500637722,0.4846147701364587,145.74635675714285,1.0,1.0,0.0,0.003,-0.9108307581605894,106.46532830714284,0.0,2.0,0.0,0.035,-1.516738671173796,0.1710702900174171,107.09807165,1.0,1.0,0.0,0.024,-1.6095579159578848,0.0898181978386981,257.1275010214286,1.0,1.0,0.0,0.016,-1.175015685502504,0.3531257403001335,320.1178578,1.0,1.0,1.0,0.037,-1.187361545700086,-0.5354314549707079,98.93987591428572,1.0,1.0,1.0,0.086,-1.0299571322444827,0.6799977746629102,2.2937857142857143,0.0,1.0,0,0.041,0.7126316587224779,-0.2340022952243678,,,,1
2402,,,,1.0,0.04,0.0,3.0,1.0,0.009,-0.9478489906692954,0.3711697655951462,131.75821422857143,1.0,0.0,1.0,0.01,2.127716681083259,0.2522047548531888,50.28021419285714,0.0,3.0,1.0,0.029,0.2648632827324003,1.2565318711238167,153.04071372857143,0.0,3.0,1.0,0.007,1.0413678102008166,,0.0,2.0,0.0,0.02,1.6427943390404849,1.1991147627091832,42.0415178,1.0,3.0,1.0,0.01,1.73219883021925,0.9518655032697276,186.6351423214286,1.0,3.0,1.0,0.009,0.8429655246590224,0.9901154452955484,291.45857022857143,1.0,3.0,1.0,0.017,1.252453491687411,-0.1439211307896839,15.717157150000002,1.0,5.0,1.0,0.046,-0.1745989788911,-0.2498944840446349,4.9775,0.0,1.0,0,0.047,0.2333489278560914,1.668282489543546,,,,1
2403,,,,0.0,0.037,0.0,0.0,1.0,0.008,0.8036665814833721,-1.3659948109973574,149.74364222857142,1.0,4.0,1.0,0.015,2.241815354625113,-0.4753073549870292,48.09000011428572,0.0,2.0,1.0,0.022,1.052497027706558,-1.4168801786499334,145.31921432857143,0.0,1.0,0.0,0.004,0.7444912172323074,108.51434321428572,0.0,1.0,0.0,0.017,0.5998619267270542,-1.6692755657303535,64.7405359,1.0,0.0,1.0,0.011,1.424199037058954,-1.5876415036131597,211.2650711142857,1.0,2.0,1.0,0.01,1.360989221636925,-1.7671133453026489,301.22421500714285,1.0,2.0,1.0,0.052,3.113233555758515,0.9658980150573668,39.26819522142857,1.0,2.0,1.0,0.107,1.856594276388957,2.436521130828072,3.433357142857143,0.0,1.0,1,0.079,2.14850741483345,0.5978160857885321,0.0,0.0,9.0,0
2404,,,,1.0,0.018,0.0,0.0,1.0,0.006,-0.3055543228439731,1.1738167317685135,136.2262852642857,1.0,0.0,0.0,0.007,-1.661811719167969,0.3434917112861815,50.06642839285715,1.0,0.0,0.0,0.014,0.3594453962944421,0.5305273406103039,153.27028525714286,1.0,0.0,1.0,0.007,1.7307487249049889,,0.0,8.0,0.0,0.039,-0.5754525867847312,-0.1724764190615105,43.49205352142857,1.0,0.0,0.0,0.017,-0.0271453662915889,1.4626766174930836,189.9821423,1.0,0.0,0.0,0.011,-0.046851178922968,1.6776039247795027,295.9539274142857,1.0,0.0,1.0,0.023,-0.8163246531377331,-0.3667790031599861,16.63990480714286,1.0,1.0,0.0,0.062,-0.8734510632460256,0.7427660444722525,4.451857142857143,0.0,0.0,0,0.033,-0.5603394737462506,-0.8825417749134356,,,,0
2405,,,,0.0,0.041,0.0,0.0,0.0,0.008,-0.1119152291890512,-0.0257548001186127,170.55178492142855,1.0,0.0,0.0,0.006,1.3148250273669029,-0.6429538544346203,48.68249998571428,1.0,0.0,1.0,0.011,1.1740548146112848,-0.8288743066161552,141.3114280928571,1.0,0.0,0.0,0.003,-1.1846535475353557,106.77637108571427,0.0,0.0,0.0,0.023,1.3736475494137137,-1.337005564828546,100.3151967357143,1.0,2.0,0.0,0.013,1.853926897482009,0.7799021237570555,248.46642902857144,1.0,0.0,0.0,0.01,1.483046303056604,0.1118455646571135,312.59928610000003,1.0,0.0,1.0,0.028,1.38377211520378,-0.9540450955102624,88.53449034285714,1.0,5.0,0.0,0.045,-1.7299727614896196,-0.3693519540514423,2.316857142857143,0.0,0.0,0,0.02,1.4173537821007929,-0.99730401636072,,,,1
2406,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.05,-2.0543161178082485,-0.7845099985700132,,,,0
2407,,,,1.0,0.054,0.0,1.0,0.0,0.008,-2.3531383404134254,0.1644492939538391,173.9118572714286,0.0,0.0,1.0,0.01,-1.616412903915587,0.9343447192730868,56.19792853571429,0.0,1.0,0.0,0.021,-2.0560413294037416,0.5645280802906955,201.0963578357143,0.0,0.0,0.0,0.008,1.1427992413987276,120.47027143571428,1.0,0.0,1.0,0.042,-1.8021953793486511,-0.5979620048260235,240.5504997785714,0.0,1.0,0.0,0.019,-1.922512521554993,0.1467968342552678,348.4315717357144,0.0,1.0,0.0,0.02,-2.044405638696281,0.4513868661776211,438.7391444285715,0.0,0.0,1.0,0.067,-1.3169653801955157,0.4323390086249241,307.2993327928571,0.0,1.0,0.0,0.106,-0.3334164710949256,0.5293410126468482,4.683642857142857,1.0,0.0,0,0.092,-2.220991548460215,1.2888449021345312,,,,0
2408,,,,1.0,0.023,0.0,1.0,1.0,0.005,0.7879984645162394,1.1258102290458534,121.42007142142856,1.0,0.0,0.0,0.005,1.2563574499258527,-0.5300458434729358,54.376142807142855,1.0,0.0,0.0,0.005,1.3595670750572408,-0.2177808486735748,145.56707164285717,1.0,0.0,0.0,0.007,0.4603122893673899,,0.0,0.0,0.0,0.023,1.7038084833419551,0.1707195312191885,45.52023211428571,1.0,0.0,0.0,0.006,1.648678735922252,-0.3879768388289204,148.03642850000003,1.0,6.0,1.0,0.004,1.817955610346541,-0.8710743550852681,253.48314268571428,1.0,6.0,0.0,0.034,1.3203189325114244,0.729044165890045,22.51059505714285,0.0,0.0,0.0,0.063,1.1893649942203204,-0.2744123092703294,2.642785714285714,1.0,0.0,0,0.071,-0.4656640704070484,0.1839976545088309,,,,0
2409,,,,0.0,0.012,0.0,0.0,1.0,0.004,0.8011924825460629,-1.6372919120699423,120.648143,1.0,5.0,0.0,0.004,1.3406528269616929,-0.4657944827130302,51.3351429,1.0,0.0,1.0,0.007,0.4781760361852815,-0.7000595007540601,140.10150025,1.0,0.0,1.0,0.002,-0.4104513164029271,,0.0,1.0,0.0,0.017,1.6067295943492528,-0.3148243868307824,36.926892807142856,1.0,5.0,0.0,0.005,1.0092553706751013,-1.0385154183411949,140.51471402857143,1.0,0.0,0.0,0.003,0.964611913904818,-0.761839270134662,243.5078575071429,1.0,0.0,1.0,0.02,1.079314598733245,-1.1514082461243538,22.453314278571423,1.0,1.0,0.0,0.039,-0.92064580356052,-0.8286415727419758,2.2332857142857145,1.0,0.0,1,0.129,2.724521465278084,2.9309070292930586,,,,1
2410,,,,1.0,0.158,0.0,4.0,0.0,0.054,-2.273323968112652,1.2101753985676806,143.72457104285715,0.0,0.0,0.0,0.062,-1.4311966282779869,-0.6546777547695897,51.104071385714285,0.0,1.0,1.0,0.088,-1.530138267175298,0.7320565385828884,157.26385682857142,0.0,1.0,0.0,0.027,-0.9626665087797046,108.58041455,0.0,1.0,1.0,0.093,-1.046106579902891,-0.4563941127916458,54.841500100000005,1.0,1.0,1.0,0.087,-1.0818791858548238,1.094211092872043,204.9255712,0.0,1.0,1.0,0.087,-1.196037640727017,0.871098404483199,309.75414306428576,0.0,1.0,0.0,0.177,-1.7590665699002237,0.9689433069006994,28.47003807142857,1.0,0.0,0.0,0.18,-1.364977154894248,1.7068981286184592,4.272857142857143,0.0,1.0,1,0.345,-1.9801203185276728,3.016193855586512,,,,1
2411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.049,1.7429158931305502,-0.351802246784409,,,,1
2412,,,,1.0,0.013,0.0,0.0,1.0,0.007,1.2332898956739249,-0.7846355337459702,172.72885699999998,1.0,2.0,1.0,0.005,0.6107394223252506,-0.2029494040677347,47.80171415714286,1.0,0.0,1.0,0.012,-0.2501349825343572,-1.0423023174201465,180.72592787142847,0.0,0.0,0.0,0.004,0.2309513792961987,135.08463602857142,0.0,0.0,0.0,0.018,0.9704223213562244,-0.905359577065522,203.3183567857143,1.0,0.0,0.0,0.005,0.7857473943149791,-2.0009191905886627,292.9101427142857,1.0,0.0,0.0,0.003,0.0343393099835864,-1.7229187538951076,397.22771432142855,1.0,0.0,1.0,0.019,1.2706524554584948,-1.2418785110623405,176.89099957857144,0.0,0.0,0.0,0.038,-0.3296247867688808,-0.9317749903469776,5.88,0.0,0.0,0,0.016,-1.7669625852630757,-0.6592414725303404,,,,0
2413,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.022,1.3332177155803329,-1.2566436678837916,,,,1
2414,,,,0.0,0.019,0.0,0.0,1.0,0.016,-0.5380074382446761,0.9766684253290392,120.16271449285716,1.0,2.0,0.0,0.013,-2.1384367789838024,1.8359452963435388,50.6613572,1.0,0.0,1.0,0.009,1.2775158336280432,2.1831140432903537,138.89507183571428,1.0,2.0,0.0,0.008,1.2931136169765238,,0.0,0.0,0.0,0.043,-0.4423972260713189,0.3308124135540797,35.12426780714286,1.0,0.0,0.0,0.012,-2.4801930864173856,2.519535388278224,139.11442814285715,1.0,0.0,0.0,0.006,-0.0861892174052415,-0.3125493177285905,241.9838573,1.0,0.0,0.0,0.041,-1.286428822134426,1.1367127121973666,21.86847620714286,1.0,0.0,1.0,0.06,1.647545423935497,-0.3922901102280138,2.194714285714286,1.0,6.0,1,0.073,0.6920153677342649,-0.4260525842742316,,,,1
2415,,1.0,,0.0,0.02,0.0,0.0,1.0,0.007,-0.7325701540617869,-1.0516052283463662,112.14771437142858,0.0,0.0,0.0,0.015,-0.2685395595870218,-0.6231953431843986,47.83385706428571,0.0,2.0,0.0,0.014,-0.3702528891045238,-0.681366175151682,123.05642865,0.0,0.0,0.0,0.008,-0.5234764317768249,121.63355701428571,0.0,1.0,0.0,0.019,0.1613677661193924,-0.867713984198961,5.408357142857144,1.0,2.0,0.0,0.018,-0.3067263444409124,-0.5002411520475162,108.43114282857142,0.0,0.0,0.0,0.016,-0.4222213859175654,-0.6484987302099268,208.57500065714285,0.0,2.0,0.0,0.028,0.3124895040308802,-0.8087645215746253,15.62957135,1.0,0.0,0.0,0.082,0.8667349626447616,-0.1482404871642245,5.109500000000001,0.0,0.0,0,0.013,0.0277531959663748,-0.6834801637072081,,,,1
2416,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.065,0.6418119819666517,-0.504028091918194,,,,0
2417,,,,1.0,0.031,0.0,1.0,1.0,0.007,1.7652957629624333,0.4793102657752378,168.8826425642857,1.0,7.0,1.0,0.005,1.7756182407606722,-0.3781604684320919,64.27299992857142,0.0,2.0,0.0,0.006,0.6785032752613829,-0.9999793049629334,224.53685705,1.0,2.0,0.0,0.005,0.6612735939274936,110.65987815714286,1.0,2.0,1.0,0.035,1.0134734608101998,-0.2135930254589442,201.67807152857145,1.0,0.0,1.0,0.013,0.683189004846195,-0.4714629451643831,359.8321443642857,1.0,2.0,1.0,0.008,0.9108573047422144,-0.2050994902945471,436.4521418785714,1.0,2.0,0.0,0.034,-1.0382226001986523,-0.8533474579511379,245.8128820928572,1.0,0.0,0.0,0.027,-1.3326748683894152,-1.6818612525409218,3.8827857142857134,1.0,0.0,0,0.048,0.3871652039682863,0.113253502909228,,,,0
2418,,,,1.0,0.058,0.0,2.0,0.0,0.017,-1.835096287853756,1.049008255971543,111.7642857642857,1.0,0.0,0.0,0.034,-1.1012270260775336,3.420534400408476,39.7038572,0.0,0.0,1.0,0.017,-0.9989731027508448,0.8444989958498621,109.4237856,1.0,1.0,0.0,0.01,0.9864598759693284,115.82529987857144,0.0,0.0,1.0,0.044,1.859588487925644,-0.0053132875765092,8.086535714285715,1.0,4.0,1.0,0.013,-0.0965253562729702,-0.0682412832400408,107.89792889285714,0.0,1.0,1.0,0.013,-0.9976402137484096,1.249227016188012,201.79692820714288,1.0,1.0,1.0,0.036,-0.409072716931858,0.2293171235909835,14.384342907142855,0.0,1.0,0.0,0.05,-1.7440751106630363,-0.3574745325496377,2.4417142857142857,0.0,0.0,1,0.006,-0.2134256932935862,2.1087866271386755,,,,1
2419,,,,1.0,0.021,0.0,0.0,0.0,0.016,-1.66881688455428,0.4873059361494075,173.59428546428575,0.0,0.0,0.0,0.02,-1.8091245161977667,0.542253868781289,58.29135712857143,0.0,1.0,0.0,0.043,-1.8579325243990328,1.951789303373884,210.3334291857143,0.0,1.0,0.0,0.005,0.8991170333633115,117.6589858785714,1.0,0.0,0.0,0.066,-1.4882366934591231,1.999793216958105,258.0491426285714,0.0,1.0,0.0,0.03,-1.577838941101098,0.7253468911397766,364.3214998357143,0.0,1.0,0.0,0.028,-1.6474845457871967,0.0698406413290541,449.46785865,0.0,1.0,0.0,0.062,-1.4540840067931444,-0.1671916605362546,328.2445465,0.0,1.0,0.0,0.109,-0.3479393196238846,-0.7380279981234574,4.242571428571429,1.0,0.0,1,0.088,-1.8624844519461785,1.955477553992139,,,,0
2420,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.007,-0.3363240845185742,-1.6496413250774973,,,,0
2421,,,,0.0,0.022,0.0,0.0,1.0,0.01,2.462041916844996,1.9432705740159664,107.03242836428572,0.0,5.0,0.0,0.019,-2.472508755198703,1.545831536522817,42.49328564285714,0.0,0.0,0.0,0.019,-2.395122925285824,1.2648724603715449,117.30728572142856,0.0,0.0,1.0,0.012,-2.1561493221478765,121.75637129285712,0.0,0.0,0.0,0.035,-2.731602908681067,2.170426844528178,6.44275,1.0,0.0,0.0,0.023,-2.5023943584173027,1.8466269101787696,109.44471397142856,0.0,0.0,0.0,0.02,-2.4385374157757416,1.3156662015619658,204.2567857,0.0,0.0,1.0,0.022,-1.9592164995030328,0.4545637308117923,16.03792852857143,0.0,0.0,0.0,0.074,-1.927990137168491,1.3155206786635572,3.547357142857143,0.0,0.0,1,0.069,2.2279240766638515,1.577887051515522,,,,0
2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.017,-0.916414092777298,-1.438913176621566,,,,1
2423,,,,0.0,0.011,0.0,0.0,0.0,0.01,1.7262898460466398,-1.1107272483964483,108.01299984285714,1.0,1.0,1.0,0.013,1.7440893997266178,-0.2086343869761804,39.79535712857143,1.0,0.0,1.0,0.017,1.826738726823432,1.1519225962390598,110.8205001,0.0,5.0,0.0,0.004,0.7659493175290691,119.46008560714289,0.0,2.0,0.0,0.021,0.592420229065874,-0.7529235670153267,7.044142857142857,1.0,0.0,0.0,0.014,0.8463928182489094,-0.964252928312436,107.09114285714286,0.0,0.0,1.0,0.009,1.5114461839875688,-1.0320298224067486,199.13557132142856,1.0,5.0,1.0,0.062,1.6951137645320389,0.0674200906379619,14.562423735714283,0.0,4.0,1.0,0.095,2.2012053389096606,1.1253887178293236,2.786785714285714,1.0,6.0,1,0.024,-0.7674196351676655,0.328734906473305,,,,0
2424,,,,1.0,0.018,0.0,4.0,0.0,0.004,-1.2914191802971071,0.0154469363755531,117.0019287285714,1.0,0.0,0.0,0.005,-0.0378293317527219,0.7222172486576903,47.167428650000005,1.0,1.0,0.0,0.006,0.2171485737225781,-0.476382030229845,137.38950012142854,1.0,0.0,1.0,0.006,0.9495854091312528,112.74688580714285,0.0,0.0,0.0,0.03,-1.7592980185840383,-0.8885671365430694,28.83023201428572,1.0,0.0,0.0,0.011,-1.5285765668444948,1.0570104918992882,131.28049960714284,1.0,1.0,0.0,0.005,-1.200637513681603,1.0268837275048377,234.92607193571425,1.0,1.0,0.0,0.02,-1.5287972815412758,-0.827113642612573,18.869671521428568,1.0,1.0,0.0,0.045,-0.8378352224324573,-0.3687018179859483,2.5389285714285714,0.0,0.0,0,0.032,-1.4516648278483708,-1.356576867659548,,,,0
2425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.133,-1.5030513592211354,-1.2620646568970857,,,,1
2426,,,,1.0,0.022,0.0,0.0,0.0,0.01,-1.6976259948464478,1.9488793237375088,,0.0,0.0,1.0,0.019,-2.201805085664581,1.7414396524557203,,0.0,0.0,0.0,0.02,-1.245140976262958,0.9142580526494012,,0.0,1.0,0.0,0.007,-0.895315470073147,,0.0,1.0,0.0,0.048,-1.4913327531964091,2.0983393659020755,,0.0,0.0,1.0,0.021,-0.7208531437836712,1.4360138909511688,,0.0,1.0,1.0,0.02,-0.5016247906579857,1.134456434272667,,0.0,1.0,0.0,0.052,0.1133160004195784,1.480578384610327,,0.0,0.0,1.0,0.112,-1.804729853119491,2.529316103242462,,0.0,1.0,0,0.024,1.029820634994286,0.2121584402031887,,,,1
2427,,,,0.0,0.063,0.0,0.0,1.0,0.011,-1.080225942029821,0.4650713122370933,,0.0,0.0,1.0,0.014,1.3457779287173175,0.627683172632584,,0.0,1.0,1.0,0.007,1.2281677144144294,-0.9524349711765564,,0.0,8.0,1.0,0.008,0.1919889356020943,,0.0,0.0,1.0,0.016,0.867266668899309,-0.6224359379482273,,0.0,1.0,1.0,0.006,1.254317738383834,-0.6301277966417143,,0.0,10.0,1.0,0.006,1.3103090897937126,-1.1409620271922942,,0.0,1.0,0.0,0.027,-1.094280903902921,0.1842482878039066,,0.0,0.0,0.0,0.064,-0.764132257324369,-0.2889886523301621,,0.0,0.0,0,0.015,0.1355762897229162,-0.8642988051822332,,,,1
2428,,,,0.0,0.022,0.0,0.0,1.0,0.014,2.761590250769474,2.5603580452790053,170.500143,0.0,2.0,1.0,0.008,-0.0544173575097124,-0.6995745104026607,62.83521427142857,1.0,2.0,0.0,0.019,-0.5328914890144836,0.3781633530758494,203.7304997928572,1.0,1.0,1.0,0.003,1.212954176057787,105.89102847857144,1.0,0.0,1.0,0.024,-1.3772072667916615,-0.704568371375647,136.56573239285714,1.0,2.0,1.0,0.016,-1.327390001784567,0.7975345603290787,313.26092925,1.0,1.0,1.0,0.013,1.142858732957828,0.0873922748747717,379.58492911428567,1.0,2.0,0.0,0.046,-1.5152202814541686,-0.511394840206528,218.96616611428573,1.0,0.0,0.0,0.035,0.9966341637394378,0.3036363925839129,2.706714285714286,1.0,0.0,0,0.052,0.623813190959102,1.0521233902263347,,,,0
2429,,,,1.0,0.051,0.0,1.0,0.0,0.008,-1.2271760276783354,-0.2220472048501212,131.9885713142857,1.0,0.0,1.0,0.008,1.9401043428537528,-0.8726593027459615,50.26585704285714,1.0,1.0,1.0,0.016,1.1712363956239389,-0.4711682371027323,153.02592795714287,0.0,1.0,1.0,0.007,1.4603550021907687,,0.0,0.0,1.0,0.051,2.3715916523882075,2.352019888247635,42.09424994285714,1.0,5.0,1.0,0.013,2.090963290394557,-0.743270316450357,186.8327137714286,1.0,1.0,1.0,0.009,1.574294533092582,-1.0788251116732537,291.70185614285714,1.0,1.0,1.0,0.023,1.944380043755452,-0.7498311444286102,15.703942857142854,1.0,7.0,1.0,0.047,-0.2137442881303739,-0.8687363247803105,4.938,0.0,1.0,0,0.027,-0.5980338140251327,-0.0332094865123597,,,,1
2430,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.021,2.120021630696583,-0.6675617450557337,,,,1
2431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.018,1.9342791937506425,0.4381566732547365,,,,1
2432,,,,1.0,0.031,0.0,0.0,0.0,0.008,-1.7316574723786031,2.1880695436134734,118.97957150714284,1.0,0.0,1.0,0.006,1.1543102101680207,-0.1005072382858358,49.67714275,1.0,3.0,1.0,0.008,0.7203273935375205,-0.6908427930435561,151.94107157857144,1.0,3.0,1.0,0.004,0.1408064301764731,111.53674332142856,0.0,2.0,0.0,0.017,1.361369932636571,-0.946793947779194,46.01155342857143,0.0,3.0,1.0,0.008,1.8574731165146408,-0.7374915903662347,170.17464315,1.0,3.0,1.0,0.006,2.2089706912357085,-0.1092014493743328,272.8877136285715,1.0,3.0,1.0,0.028,1.495896767252736,-0.1741900225111775,20.658833342857143,0.0,5.0,1.0,0.024,1.1387736202304042,-0.8186057299178051,6.116928571428572,1.0,1.0,1,0.017,1.8538795903126968,0.277715928572873,2.0,0.0,8.0,1
2433,,,,0.0,0.043,0.0,0.0,1.0,0.005,0.2423645793812542,-1.066761448413442,,0.0,1.0,1.0,0.008,-1.2842452130607067,0.0568653638644221,,0.0,0.0,1.0,0.017,-0.32102214527487,-0.0351580996994307,,0.0,0.0,1.0,0.004,1.2023291366560076,,0.0,3.0,1.0,0.026,-1.6536210699653922,0.1033784182491525,,0.0,1.0,1.0,0.014,-0.7564785993666304,0.0058335861704112,,0.0,0.0,1.0,0.01,-0.2540171642248654,0.4520079256353692,,0.0,0.0,1.0,0.034,1.8697064735734623,0.2942306423153578,,0.0,2.0,1.0,0.036,-1.0573752728557333,-0.8425723677839927,,0.0,1.0,0,0.011,0.7566094987057883,-0.4644699513137412,,,,0
2434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.018,-1.7166724194643153,-1.3120292590539313,,,,1
2435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.005,-0.821052725835629,-1.817580328486244,,,,1
